customer_id,age,tenure_months,monthly_charges,total_charges,usage_minutes,support_tickets,last_login_days,contract_type,payment_method,churn,avg_charge_per_month,engagement_score,support_rate,is_monthly_contract,high_value_customer
1231,22,46,10.41,478.86,456,1,20,Two Year,UPI,0,10.188510638297872,0.16211585025144348,0.02127659574468085,0,0
1232,46,25,11.32,283.0,526,1,41,Month-to-Month,Debit Card,1,10.884615384615385,-0.1168932762153102,0.038461538461538464,1,0
1233,64,21,123.23,2587.83,542,1,49,Month-to-Month,Credit Card,1,117.62863636363636,-0.2349040789718756,0.045454545454545456,1,0
1234,21,24,46.32,1111.68,302,0,10,Month-to-Month,Debit Card,1,44.467200000000005,0.16237660644440305,0.0,1,0
1235,29,57,99.06,5646.42,460,1,23,One Year,Debit Card,0,97.35206896551725,0.11566399701992919,0.017241379310344827,0,1
1236,62,58,73.59,4268.22,496,2,27,One Year,Net Banking,0,72.34271186440678,0.08742782641087721,0.03389830508474576,0,0
1237,19,5,130.88,654.4,510,0,55,Month-to-Month,UPI,1,109.06666666666666,-0.371763829390948,0.0,1,0
1238,44,6,138.37,830.22,508,0,14,Two Year,UPI,0,118.60285714285715,0.3209536226485379,0.0,0,0
1239,48,49,149.55,7327.95,552,1,38,Month-to-Month,UPI,1,146.559,-0.03747439001676289,0.02,1,1
1240,68,43,31.52,1355.36,732,2,45,Two Year,UPI,0,30.80363636363636,0.0416837399888248,0.045454545454545456,0,0
1241,68,48,130.81,6278.88,428,0,39,Month-to-Month,Net Banking,0,128.1404081632653,-0.19068727882287206,0.0,1,1
1242,53,44,47.24,2078.56,545,2,50,Month-to-Month,Credit Card,0,46.19022222222222,-0.24855652821754515,0.044444444444444446,1,0
1243,53,47,92.71,4357.37,656,1,46,Month-to-Month,Debit Card,1,90.77854166666667,-0.0587818960700317,0.020833333333333332,1,0
1244,43,23,80.81,1858.63,284,1,18,Month-to-Month,Debit Card,0,77.44291666666668,0.007003166325200205,0.041666666666666664,1,0
1245,60,4,12.52,50.08,532,1,49,One Year,Credit Card,0,10.016,-0.24589308996088655,0.2,0,0
1246,44,27,140.59,3795.93,298,0,16,Month-to-Month,Debit Card,0,135.56892857142856,0.056286086794561374,0.0,1,0
1247,22,18,20.97,377.46,762,1,2,One Year,Net Banking,0,19.866315789473685,0.8034643322778916,0.05263157894736842,0,0
1248,37,21,106.35,2233.35,562,0,2,Month-to-Month,UPI,1,101.51590909090909,0.5836841124976718,0.0,1,0
1249,28,28,119.9,3357.2,546,1,38,Month-to-Month,UPI,1,115.7655172413793,-0.04406779661016946,0.034482758620689655,1,0
1250,27,35,121.34,4246.9,275,0,27,One Year,Net Banking,1,117.96944444444443,-0.15542931644626562,0.0,0,0
1251,57,22,28.97,637.34,439,1,30,Two Year,UPI,0,27.710434782608697,-0.026056993853603994,0.043478260869565216,0,0
1252,55,40,72.66,2906.4,440,2,41,Month-to-Month,Debit Card,1,70.88780487804878,-0.21139877072080465,0.04878048780487805,1,0
1253,23,23,126.12,2900.76,711,1,56,Two Year,Credit Card,0,120.86500000000001,-0.16783386105420006,0.041666666666666664,0,0
1254,25,3,52.38,157.14,587,3,59,One Year,Credit Card,0,39.285,-0.3549450549450549,0.75,0,0
1255,40,40,75.48,3019.2,301,1,48,Month-to-Month,Debit Card,0,73.6390243902439,-0.4827900912646676,0.024390243902439025,1,0
1256,64,50,48.19,2409.5,556,0,46,One Year,Credit Card,0,47.245098039215684,-0.16867200596014154,0.0,0,0
1257,43,10,74.9,749.0,319,1,7,Month-to-Month,Credit Card,1,68.0909090909091,0.23190538275284034,0.09090909090909091,1,0
1258,63,25,134.3,3357.5,304,3,16,Month-to-Month,UPI,0,129.1346153846154,0.06287949338796794,0.11538461538461539,1,0
1259,60,52,73.72,3833.44,554,1,34,One Year,Debit Card,0,72.32905660377358,0.03252002235053075,0.018867924528301886,0,0
1260,29,49,87.83,4303.67,589,0,35,Month-to-Month,Net Banking,0,86.0734,0.054032408269696464,0.0,1,0
1261,43,8,66.56,532.48,555,2,26,Month-to-Month,Credit Card,1,59.16444444444445,0.16921214378841504,0.2222222222222222,1,0
1262,30,55,74.42,4093.1,725,1,39,Month-to-Month,Debit Card,1,73.09107142857142,0.13568634755075426,0.017857142857142856,1,0
1263,57,11,12.12,133.32,544,1,44,One Year,Net Banking,0,11.11,-0.147960514062209,0.08333333333333333,0,0
1264,35,5,49.72,248.6,520,0,32,One Year,Net Banking,0,41.43333333333333,0.029055690072639195,0.0,0,0
1265,42,58,71.12,4124.96,354,0,59,Month-to-Month,UPI,0,69.91457627118645,-0.610989010989011,0.0,1,0
1266,50,45,98.73,4442.85,602,2,49,Two Year,UPI,0,96.58369565217392,-0.16897001303780967,0.043478260869565216,0,0
1267,64,53,73.01,3869.53,301,1,10,Month-to-Month,Credit Card,0,71.65796296296297,0.16127770534550195,0.018518518518518517,1,0
1268,57,55,57.29,3150.95,742,2,20,One Year,Debit Card,0,56.26696428571428,0.47640156453715776,0.03571428571428571,0,0
1269,60,37,64.33,2380.21,604,1,5,Two Year,Debit Card,0,62.6371052631579,0.5789905010243993,0.02631578947368421,0,0
1270,29,56,43.92,2459.52,834,2,47,One Year,UPI,0,43.14947368421053,0.11987334699199104,0.03508771929824561,0,0
1271,61,59,139.43,8226.37,546,1,20,Month-to-Month,UPI,0,137.10616666666667,0.26101694915254237,0.016666666666666666,1,1
1272,53,45,83.04,3736.8,610,1,50,One Year,UPI,0,81.23478260869565,-0.17712795678897375,0.021739130434782608,0,0
1273,65,38,11.88,451.44,466,1,57,Month-to-Month,Credit Card,1,11.575384615384616,-0.45401378282734217,0.02564102564102564,1,0
1274,21,29,12.72,368.88,494,0,54,One Year,Debit Card,1,12.296,-0.3723970944309928,0.0,0,0
1275,22,5,146.21,731.05,373,2,27,Month-to-Month,Credit Card,1,121.84166666666665,-0.04773700875395792,0.3333333333333333,1,0
1276,54,9,41.0,369.0,326,1,16,Month-to-Month,Debit Card,0,36.9,0.08705531756379215,0.1,1,0
1277,25,59,122.79,7244.61,522,1,17,Month-to-Month,UPI,1,120.7435,0.2854907804060346,0.016666666666666666,1,1
1278,59,48,18.16,871.68,494,1,10,Month-to-Month,Credit Card,1,17.78938775510204,0.373365617433414,0.02040816326530612,1,0
1279,66,2,138.96,277.92,370,4,45,Month-to-Month,Net Banking,1,92.64,-0.35611845781337303,1.3333333333333333,1,0
1280,45,1,132.42,132.42,392,0,43,Two Year,Credit Card,1,66.21,-0.29804432855280305,0.0,0,0
1281,48,40,89.95,3598.0,503,0,24,Month-to-Month,Credit Card,0,87.7560975609756,0.1459675917303036,0.0,1,0
1282,26,51,11.26,574.26,368,1,29,Month-to-Month,Net Banking,0,11.043461538461539,-0.08712981933320918,0.019230769230769232,1,0
1283,68,30,46.09,1382.7,542,1,51,Month-to-Month,Net Banking,1,44.60322580645161,-0.2688023840566214,0.03225806451612903,1,0
1284,46,11,66.96,736.56,372,2,55,One Year,UPI,0,61.379999999999995,-0.5234121810392997,0.16666666666666666,0,0
1285,31,28,74.41,2083.48,530,0,24,Month-to-Month,Net Banking,0,71.84413793103448,0.17563792140063328,0.0,1,0
1286,57,44,51.68,2273.92,361,1,6,Month-to-Month,Net Banking,1,50.531555555555556,0.2950083814490594,0.022222222222222223,1,0
1287,58,12,14.61,175.32,362,2,48,Month-to-Month,Credit Card,1,13.486153846153845,-0.4157571242317006,0.15384615384615385,1,0
1288,39,39,92.62,3612.18,216,1,36,One Year,Credit Card,1,90.30449999999999,-0.3728068541627864,0.025,0,0
1289,28,26,83.38,2167.88,480,0,53,Month-to-Month,UPI,0,80.29185185185186,-0.3708325572732353,0.0,1,0
1290,40,13,49.62,645.06,674,0,45,Month-to-Month,Net Banking,1,46.075714285714284,-0.022052523747438935,0.0,1,0
1291,18,59,15.32,903.88,667,0,26,One Year,Debit Card,0,15.064666666666666,0.292289066865338,0.0,0,0
1292,63,8,149.24,1193.92,538,1,55,Month-to-Month,Credit Card,1,132.6577777777778,-0.3409945986217172,0.1111111111111111,1,0
1293,54,54,77.48,4183.92,259,2,25,Month-to-Month,UPI,1,76.07127272727273,-0.1391134289439374,0.03636363636363636,1,0
1294,38,28,115.84,3243.52,601,1,12,Month-to-Month,Credit Card,0,111.84551724137931,0.45704972993108584,0.034482758620689655,1,0
1295,43,58,73.32,4252.56,527,4,23,Two Year,Credit Card,0,72.07728813559322,0.18929037064630289,0.06779661016949153,0,0
1296,63,30,16.04,481.2,451,0,11,Month-to-Month,Debit Card,1,15.52258064516129,0.3091637176382939,0.0,1,0
1297,53,9,53.34,480.06,644,2,13,Month-to-Month,UPI,1,48.006,0.4873533246414603,0.2,1,0
1298,40,39,54.82,2137.98,573,2,56,Month-to-Month,Debit Card,1,53.4495,-0.3194822127025517,0.05,1,0
1299,18,31,127.37,3948.47,735,0,8,Two Year,Debit Card,0,123.3896875,0.6720990873533247,0.0,0,0
1300,68,58,101.59,5892.22,331,0,30,Month-to-Month,UPI,0,99.86813559322034,-0.1447383125349227,0.0,1,1
1301,57,21,48.56,1019.76,340,3,3,Month-to-Month,Net Banking,0,46.35272727272727,0.322778915999255,0.13636363636363635,1,0
1302,32,56,145.48,8146.88,360,0,53,One Year,Debit Card,1,142.92771929824562,-0.5027006891413672,0.0,0,1
1303,38,47,55.02,2585.94,465,0,18,Two Year,Net Banking,0,53.87375,0.20590426522629907,0.0,0,0
1304,64,34,149.75,5091.5,690,2,0,One Year,Credit Card,0,145.47142857142856,0.7582417582417582,0.05714285714285714,0,1
1305,26,55,149.46,8220.3,425,1,28,Month-to-Month,UPI,1,146.79107142857143,-0.007543304153473651,0.017857142857142856,1,1
1306,26,31,36.77,1139.87,427,0,44,Month-to-Month,UPI,1,35.6209375,-0.27653194263363756,0.0,1,0
1307,27,52,53.78,2796.56,550,1,5,Month-to-Month,Credit Card,0,52.765283018867926,0.51964984168374,0.018867924528301886,1,0
1308,69,25,78.05,1951.25,601,1,0,One Year,Credit Card,0,75.04807692307692,0.6604395604395604,0.038461538461538464,0,0
1309,43,12,102.97,1235.64,231,3,24,One Year,Credit Card,0,95.04923076923077,-0.15293350717079535,0.23076923076923078,0,0
1310,58,1,83.93,83.93,624,0,26,One Year,Debit Card,0,41.965,0.2450363196125908,0.0,0,0
1311,52,55,145.72,8014.6,421,1,21,Month-to-Month,Debit Card,1,143.11785714285716,0.10670515924753216,0.017857142857142856,1,1
1312,69,22,111.36,2449.92,487,2,16,One Year,Debit Card,0,106.51826086956522,0.26397839448686905,0.08695652173913043,0,0
1313,42,40,39.69,1587.6,670,3,58,Two Year,Debit Card,0,38.72195121951219,-0.24678711119389085,0.07317073170731707,0,0
1314,43,37,24.71,914.27,474,1,28,Two Year,Debit Card,0,24.059736842105263,0.046302849692680226,0.02631578947368421,0,0
1315,28,47,106.38,4999.86,316,0,2,One Year,Net Banking,0,104.16375,0.31335444216800146,0.0,0,0
1316,55,1,32.18,32.18,323,2,16,One Year,Net Banking,0,16.09,0.08375861426708886,1.0,0,0
1317,19,1,120.27,120.27,496,0,1,Month-to-Month,Debit Card,1,60.135,0.5281057925125722,0.0,1,0
1318,24,57,53.55,3052.35,459,0,31,Month-to-Month,UPI,0,52.626724137931035,-0.021028124417954985,0.0,1,0
1319,35,42,55.77,2342.34,507,0,21,Month-to-Month,UPI,0,54.473023255813956,0.20121065375302666,0.0,1,0
1320,44,54,11.51,621.54,451,0,38,Month-to-Month,Net Banking,1,11.300727272727272,-0.14846340100577382,0.0,1,0
1321,51,42,108.14,4541.88,648,1,32,Month-to-Month,Net Banking,1,105.62511627906977,0.1697150307319799,0.023255813953488372,1,0
1322,44,21,25.86,543.06,502,0,57,Month-to-Month,UPI,0,24.684545454545454,-0.41445334326690253,0.0,1,0
1323,34,15,118.2,1773.0,288,0,52,One Year,UPI,0,110.8125,-0.5648724157198733,0.0,0,0
1324,60,17,78.86,1340.62,597,1,21,Month-to-Month,UPI,0,74.47888888888889,0.30011175265412554,0.05555555555555555,1,0
1325,61,22,119.8,2635.6,728,0,46,Month-to-Month,Net Banking,1,114.59130434782608,0.02033898305084747,0.0,1,0
1326,68,38,91.75,3486.5,518,2,3,Month-to-Month,Net Banking,0,89.3974358974359,0.5183833116036506,0.05128205128205128,1,0
1327,41,35,21.54,753.9,527,2,37,Month-to-Month,UPI,1,20.941666666666666,-0.04799776494691743,0.05555555555555555,1,0
1328,42,45,117.19,5273.55,406,1,52,Month-to-Month,Net Banking,1,114.64239130434783,-0.43520208604954363,0.021739130434782608,1,1
1329,24,16,19.77,316.32,470,1,12,Two Year,Debit Card,0,18.60705882352941,0.31309368597504195,0.058823529411764705,0,0
1330,69,8,77.02,616.16,560,0,58,Month-to-Month,UPI,1,68.46222222222222,-0.36766623207301175,0.0,1,0
1331,23,47,34.13,1604.11,635,3,22,Month-to-Month,Credit Card,0,33.41895833333333,0.32492084186999437,0.0625,1,0
1332,41,17,115.33,1960.61,553,1,12,Month-to-Month,UPI,1,108.92277777777777,0.40430247718383305,0.05555555555555555,1,0
1333,50,17,137.62,2339.54,718,0,19,One Year,Net Banking,0,129.97444444444443,0.46697709070590426,0.0,0,0
1334,66,54,87.58,4729.32,511,2,32,One Year,Credit Card,0,85.98763636363635,0.01916558018252934,0.03636363636363636,0,0
1335,46,26,83.8,2178.8,365,0,33,Month-to-Month,Credit Card,0,80.6962962962963,-0.15822313279940392,0.0,1,0
1336,60,13,116.95,1520.35,368,1,37,Two Year,UPI,1,108.59642857142856,-0.2227230396721922,0.07142857142857142,0,0
1337,39,17,10.71,182.07,648,0,28,One Year,Debit Card,0,10.115,0.23751164090147142,0.0,0,0
1338,43,38,138.49,5262.62,620,1,57,Month-to-Month,Debit Card,1,134.93897435897435,-0.2847830135965729,0.02564102564102564,1,1
1339,45,17,37.64,639.88,302,2,31,Month-to-Month,Net Banking,0,35.54888888888889,-0.1935555969454275,0.1111111111111111,1,0
1340,67,48,147.78,7093.44,474,2,10,Month-to-Month,Credit Card,0,144.76408163265305,0.3513875954553921,0.04081632653061224,1,1
1341,38,14,113.08,1583.12,479,3,17,Month-to-Month,Debit Card,1,105.54133333333333,0.2382380331532874,0.2,1,0
1342,66,45,118.4,5328.0,409,1,44,One Year,Net Banking,0,115.82608695652173,-0.2963121624138573,0.021739130434782608,0,1
1343,24,6,101.87,611.22,330,0,20,Month-to-Month,Credit Card,0,87.31714285714285,0.023654311789905014,0.0,1,0
1344,34,35,76.03,2661.05,407,0,11,Month-to-Month,Net Banking,0,73.91805555555555,0.2608120692866456,0.0,1,0
1345,37,46,90.03,4141.38,385,2,51,Month-to-Month,Debit Card,1,88.11446808510638,-0.4413298565840939,0.0425531914893617,1,0
1346,58,14,16.5,231.0,333,0,38,Month-to-Month,Net Banking,1,15.4,-0.27813373067610353,0.0,1,0
1347,66,47,97.35,4575.45,599,2,19,Two Year,Net Banking,0,95.32187499999999,0.3362078599366735,0.041666666666666664,0,0
1348,37,8,97.65,781.2,533,2,6,Month-to-Month,Debit Card,0,86.80000000000001,0.48401937046004845,0.2222222222222222,1,0
1349,39,15,134.77,2021.55,444,3,26,Month-to-Month,Debit Card,1,126.346875,0.04723412181039299,0.1875,1,0
1350,45,54,80.79,4362.66,251,0,55,One Year,Net Banking,0,79.32109090909091,-0.6563792140063326,0.0,0,0
1351,57,27,20.8,561.6,464,0,6,Month-to-Month,Debit Card,1,20.057142857142857,0.40819519463587256,0.0,1,0
1352,66,13,52.87,687.31,562,2,1,Month-to-Month,UPI,0,49.09357142857142,0.6006332650400448,0.14285714285714285,1,0
1353,24,49,101.79,4987.71,411,4,42,Month-to-Month,UPI,1,99.7542,-0.26021605513130935,0.08,1,0
1354,18,31,43.5,1348.5,362,1,32,Month-to-Month,UPI,1,42.140625,-0.14457068355373442,0.03125,1,0
1355,49,53,49.27,2611.31,485,1,20,Month-to-Month,Credit Card,1,48.35759259259259,0.19398398211957535,0.018518518518518517,1,0
1356,30,56,124.87,6992.72,540,1,28,Month-to-Month,UPI,1,122.67929824561404,0.11883032222015272,0.017543859649122806,1,1
1357,47,35,91.8,3213.0,260,0,31,Month-to-Month,UPI,0,89.25,-0.23970944309927367,0.0,1,0
1358,40,6,81.19,487.14,662,0,44,Month-to-Month,UPI,0,69.59142857142857,-0.01829018439187935,0.0,1,0
1359,68,5,54.58,272.9,350,2,11,Month-to-Month,Debit Card,1,45.48333333333333,0.19817470664928294,0.3333333333333333,1,0
1360,36,22,112.33,2471.26,449,3,12,Two Year,Debit Card,0,107.44608695652175,0.29001676289811884,0.13043478260869565,0,0
1361,49,58,50.28,2916.24,641,0,38,Month-to-Month,Debit Card,0,49.42779661016949,0.060327807785435006,0.0,1,0
1362,47,49,113.19,5546.31,515,2,43,One Year,Debit Card,1,110.92620000000001,-0.16287949338796792,0.04,0,1
1363,46,23,19.81,455.63,631,2,48,One Year,Debit Card,1,18.984583333333333,-0.12015272862730497,0.08333333333333333,0,0
1364,66,25,131.04,3276.0,686,1,58,Month-to-Month,UPI,1,126.0,-0.22920469361147333,0.038461538461538464,1,0
1365,62,34,79.94,2717.96,324,0,39,One Year,UPI,0,77.656,-0.30497299310858633,0.0,0,0
1366,46,26,71.39,1856.14,608,0,2,One Year,Debit Card,0,68.74592592592593,0.6342335630471223,0.0,0,0
1367,47,47,95.54,4490.38,659,2,38,Month-to-Month,Net Banking,1,93.54958333333333,0.08010802756565472,0.041666666666666664,1,0
1368,33,5,97.39,486.95,454,0,50,Two Year,Debit Card,1,81.15833333333333,-0.3485565282175451,0.0,0,0
1369,57,26,28.48,740.48,464,0,51,Month-to-Month,UPI,1,27.425185185185185,-0.3545166697709071,0.0,1,0
1370,36,20,115.87,2317.4,270,4,7,Month-to-Month,UPI,0,110.35238095238095,0.17805922890668652,0.19047619047619047,1,0
1371,35,6,48.63,291.78,593,0,45,One Year,Debit Card,0,41.68285714285714,-0.11106351275842796,0.0,0,0
1372,18,6,136.69,820.14,195,1,45,Month-to-Month,Credit Card,1,117.16285714285713,-0.5484261501210653,0.14285714285714285,1,0
1373,31,59,124.5,7345.5,616,0,1,One Year,Net Banking,0,122.425,0.6599739243807041,0.0,0,1
1374,68,50,58.48,2924.0,329,0,5,Two Year,Debit Card,0,57.333333333333336,0.27679269882659713,0.0,0,0
1375,64,18,123.08,2215.44,666,2,47,Two Year,UPI,0,116.6021052631579,-0.06474203762339359,0.10526315789473684,0,0
1376,67,4,59.89,239.56,547,1,57,Month-to-Month,Net Banking,1,47.912,-0.36500279381635314,0.2,1,0
1377,19,17,24.13,410.21,621,2,40,Two Year,Credit Card,0,22.78944444444444,0.0044514807226672115,0.1111111111111111,0,0
1378,45,57,144.66,8245.62,402,2,57,Month-to-Month,Net Banking,1,142.16586206896554,-0.5243434531570125,0.034482758620689655,1,1
1379,66,14,101.36,1419.04,339,0,56,Month-to-Month,Debit Card,1,94.60266666666666,-0.5766250698454088,0.0,1,0
1380,67,14,73.85,1033.9,288,1,52,Month-to-Month,UPI,0,68.92666666666668,-0.5648724157198733,0.06666666666666667,1,0
1381,47,13,65.69,853.97,630,2,14,One Year,UPI,0,60.99785714285714,0.4550195567144719,0.14285714285714285,0,0
1382,55,7,55.46,388.22,579,0,50,Month-to-Month,UPI,0,48.5275,-0.2111938908549078,0.0,1,0
1383,68,44,147.4,6485.6,583,1,46,Month-to-Month,Net Banking,1,144.12444444444446,-0.13900167628981186,0.022222222222222223,1,1
1384,21,55,28.86,1587.3,534,5,53,Month-to-Month,Debit Card,1,28.344642857142855,-0.3114918979325759,0.08928571428571429,1,0
1385,18,15,54.07,811.05,565,4,11,Month-to-Month,Debit Card,0,50.690625,0.4344384429130192,0.25,1,0
1386,25,19,77.97,1481.43,465,1,40,Two Year,Net Banking,1,74.0715,-0.16697709070590427,0.05,0,0
1387,46,43,76.92,3307.56,544,1,47,Month-to-Month,Net Banking,0,75.17181818181818,-0.19880797168932762,0.022727272727272728,1,0
1388,56,47,75.99,3571.53,397,2,31,Month-to-Month,Credit Card,0,74.406875,-0.0891599925498231,0.041666666666666664,1,0
1389,20,44,34.61,1522.84,458,1,5,One Year,UPI,0,33.840888888888884,0.4185509405848389,0.022222222222222223,0,0
1390,49,35,30.29,1060.15,865,3,51,Month-to-Month,Net Banking,1,29.448611111111113,0.08614267088843353,0.08333333333333333,1,0
1391,27,17,45.67,776.39,504,0,59,One Year,UPI,0,43.132777777777775,-0.4461538461538461,0.0,0,0
1392,27,35,138.03,4831.05,263,1,26,Month-to-Month,Credit Card,1,134.19583333333333,-0.15166697709070592,0.027777777777777776,1,0
1393,36,19,25.83,490.77,450,0,46,Month-to-Month,Debit Card,1,24.5385,-0.28515552244365805,0.0,1,0
1394,63,20,116.04,2320.8,373,0,12,Month-to-Month,UPI,0,110.51428571428572,0.2065002793816353,0.0,1,0
1395,51,36,116.06,4178.16,519,1,52,Month-to-Month,Net Banking,1,112.92324324324323,-0.3110262618737195,0.02702702702702703,1,0
1396,50,35,123.37,4317.95,393,3,22,One Year,Net Banking,1,119.94305555555555,0.05898677593592849,0.08333333333333333,0,0
1397,40,32,134.13,4292.16,474,1,9,Month-to-Month,Credit Card,1,130.06545454545454,0.36833674799776495,0.030303030303030304,1,0
1398,45,58,46.83,2716.14,411,0,13,Two Year,UPI,0,46.03627118644068,0.2313093685975042,0.0,0,0
1399,49,48,41.44,1989.12,523,0,2,Month-to-Month,Debit Card,0,40.59428571428571,0.5408269696405289,0.0,1,0
1400,67,44,75.17,3307.48,424,1,11,Month-to-Month,Debit Card,1,73.49955555555556,0.27949338796796425,0.022222222222222223,1,0
1401,24,40,47.11,1884.4,542,2,24,One Year,Net Banking,0,45.9609756097561,0.18882473458744642,0.04878048780487805,0,0
1402,46,24,112.8,2707.2,733,1,0,One Year,Credit Card,0,108.288,0.8054945054945055,0.04,0,0
1403,25,17,99.03,1683.51,361,1,31,One Year,Net Banking,1,93.52833333333334,-0.12872043211026268,0.05555555555555555,0,0
1404,18,7,132.5,927.5,586,2,23,One Year,Net Banking,0,115.9375,0.2541255354814677,0.25,0,0
1405,20,43,21.58,927.94,205,2,52,Month-to-Month,Net Banking,0,21.089545454545455,-0.6560812069286646,0.045454545454545456,1,0
1406,41,50,138.11,6905.5,472,3,47,One Year,Net Banking,0,135.40196078431373,-0.2779288508102067,0.058823529411764705,0,1
1407,40,1,51.07,51.07,527,3,41,Month-to-Month,Credit Card,0,25.535,-0.115794375116409,1.5,1,0
1408,25,35,78.7,2754.5,410,0,8,Month-to-Month,Net Banking,1,76.51388888888889,0.3149562302104675,0.0,1,0
1409,64,32,71.41,2285.12,285,2,49,Two Year,UPI,0,69.24606060606061,-0.517321661389458,0.06060606060606061,0,0
1410,54,36,116.44,4191.84,495,1,0,Month-to-Month,Net Banking,1,113.29297297297298,0.5439560439560439,0.02702702702702703,1,0
1411,20,13,68.85,895.05,683,3,41,One Year,Net Banking,0,63.93214285714286,0.055634196312162376,0.21428571428571427,0,0
1412,68,6,142.1,852.6,482,1,38,Month-to-Month,Debit Card,1,121.8,-0.11439746693983976,0.14285714285714285,1,0
1413,50,58,136.35,7908.3,567,2,9,Month-to-Month,Debit Card,0,134.03898305084746,0.4705345501955671,0.03389830508474576,1,1
1414,45,14,132.1,1849.4,635,3,43,Month-to-Month,Credit Card,1,123.29333333333334,-0.031011361519836078,0.2,1,0
1415,64,37,19.98,739.26,796,1,42,Month-to-Month,Credit Card,1,19.45421052631579,0.16286086794561372,0.02631578947368421,1,0
1416,25,48,129.6,6220.8,373,1,40,Month-to-Month,UPI,1,126.95510204081633,-0.26807599180480535,0.02040816326530612,1,1
1417,51,15,119.43,1791.45,386,4,29,Month-to-Month,Net Banking,1,111.965625,-0.06734959955298941,0.25,1,0
1418,52,47,24.49,1151.03,464,5,4,One Year,Debit Card,0,23.979791666666667,0.44209349972061834,0.10416666666666667,0,0
1419,49,4,25.04,100.16,573,1,58,Month-to-Month,UPI,1,20.032,-0.3533805177872975,0.2,1,0
1420,41,40,24.16,966.4,221,0,3,Month-to-Month,UPI,1,23.570731707317073,0.1920096852300242,0.0,1,0
1421,31,59,11.59,683.81,578,2,51,One Year,Credit Card,0,11.396833333333332,-0.22924194449618185,0.03333333333333333,0,0
1422,49,16,86.81,1388.96,517,3,59,Two Year,Debit Card,0,81.7035294117647,-0.4318681318681319,0.17647058823529413,0,0
1423,63,28,146.28,4095.84,435,2,44,Month-to-Month,Net Banking,1,141.23586206896553,-0.26774073384242875,0.06896551724137931,1,0
1424,60,16,71.42,1142.72,551,3,7,Two Year,Credit Card,0,67.21882352941176,0.48685043769789527,0.17647058823529413,0,0
1425,33,4,85.71,342.84,606,1,15,Month-to-Month,UPI,0,68.568,0.4116967777984727,0.2,1,0
1426,21,45,145.52,6548.4,623,1,0,Month-to-Month,UPI,0,142.35652173913041,0.6846153846153846,0.021739130434782608,1,1
1427,69,26,45.73,1188.98,501,1,48,One Year,Debit Card,0,44.0362962962963,-0.26300987148444777,0.037037037037037035,0,0
1428,54,28,130.19,3645.32,539,0,14,Two Year,Debit Card,0,125.70068965517243,0.35501955671447194,0.0,0,0
1429,38,32,86.49,2767.68,534,2,23,Month-to-Month,Net Banking,0,83.8690909090909,0.19698267833861055,0.06060606060606061,1,0
1430,31,45,89.73,4037.85,647,1,14,Month-to-Month,Debit Card,1,87.77934782608695,0.47370087539579064,0.021739130434782608,1,0
1431,48,2,58.04,116.08,545,2,49,Month-to-Month,Debit Card,1,38.693333333333335,-0.2316073756751723,0.6666666666666666,1,0
1432,65,31,88.62,2747.22,577,0,57,Month-to-Month,Credit Card,0,85.850625,-0.3320357608493202,0.0,1,0
1433,35,3,20.24,60.72,607,2,5,One Year,Credit Card,0,15.18,0.5822872043211026,0.5,0,0
1434,24,54,117.05,6320.7,735,2,1,Month-to-Month,Net Banking,1,114.92181818181818,0.7907431551499349,0.03636363636363636,1,1
1435,27,8,49.86,398.88,429,1,4,Month-to-Month,Credit Card,1,44.32,0.4036319612590799,0.1111111111111111,1,0
1436,24,24,134.27,3222.48,695,1,50,Month-to-Month,Net Banking,1,128.8992,-0.08372136338238034,0.04,1,0
1437,50,15,61.5,922.5,796,3,38,Two Year,Credit Card,0,57.65625,0.23065747811510529,0.1875,0,0
1438,40,43,30.0,1290.0,437,1,40,Month-to-Month,UPI,1,29.318181818181817,-0.197746321475135,0.022727272727272728,1,0
1439,38,31,107.42,3330.02,473,2,33,One Year,Credit Card,1,104.063125,-0.03954181411808522,0.0625,0,0
1440,36,9,33.04,297.36,448,0,38,Two Year,Net Banking,0,29.736,-0.1517601043024771,0.0,0,0
1441,65,39,115.52,4505.28,578,3,31,Month-to-Month,Credit Card,1,112.63199999999999,0.10974110635127576,0.075,1,0
1442,36,45,145.54,6549.3,276,3,28,One Year,Debit Card,0,142.37608695652173,-0.17127956788973742,0.06521739130434782,0,1
1443,53,2,119.14,238.28,440,0,28,One Year,UPI,0,79.42666666666666,0.00894021233004283,0.0,0,0
1444,46,8,13.14,105.12,467,2,23,Month-to-Month,Credit Card,0,11.68,0.12335630471223685,0.2222222222222222,1,0
1445,35,7,93.98,657.86,456,0,45,Month-to-Month,UPI,1,82.2325,-0.26161296330787853,0.0,1,0
1446,19,56,107.36,6012.16,455,1,57,One Year,UPI,1,105.47649122807017,-0.4661016949152542,0.017543859649122806,0,1
1447,18,44,125.56,5524.64,441,2,30,Month-to-Month,UPI,1,122.76977777777779,-0.023859191655801804,0.044444444444444446,1,1
1448,64,51,17.84,909.84,593,0,23,Month-to-Month,UPI,0,17.49692307692308,0.2618178431737754,0.0,1,0
1449,22,39,77.22,3011.58,564,2,54,Month-to-Month,Debit Card,0,75.2895,-0.2954740175079158,0.05,1,0
1450,37,42,84.95,3567.9,704,0,14,One Year,Debit Card,0,82.97441860465116,0.5363382380331533,0.0,0,0
